postcode,urban_code,grade
SA335QZ,F2,3
SA335RG,F2,5
SA335RH,F2,6
SA335RJ,F2,6
SA335RL,F2,5
SA335RN,F2,5
SA335RP,F2,5
SA335RR,F2,5
SA335RS,F2,5
SA335RW,F2,5
SA335YL,C2,4
SA335YW,C2,4
SA336AA,F2,2
SA336AB,F2,2
SA336AD,F2,3
SA336AE,F2,3
SA336AF,F2,3
SA336AG,F2,2
SA336AJ,F2,3
SA336AQ,F2,3
SA336AR,E2,5
SA336AS,F2,7
SA336AT,F2,5
SA336AU,F2,5
SA336AW,F2,4
SA336AX,F2,5
SA336BA,E2,4
SA336BB,F2,1
SA336BD,E2,3
SA336BE,E2,4
SA336BG,E2,5
SA336BH,F2,4
SA336BJ,F2,5
SA336BL,F2,5
SA336BN,F2,4
SA336BP,F2,5
SA336BQ,F2,6
SA336BS,F2,6
SA336BT,F2,6
SA336BU,F2,6
SA336BW,F2,6
SA336BX,F2,6
SA336BY,F2,6
SA336BZ,F2,6
SA336DA,F2,6
SA336DB,F2,6
SA336DD,F2,6
SA336DJ,F2,6
SA336DL,F2,6
SA336DN,F2,5
SA336DP,F2,5
SA336DR,F2,6
SA336DS,F2,5
SA336DT,F2,5
SA336DU,F2,6
SA336DW,F2,5
SA336DX,F2,7
SA336DY,F2,6
SA336EA,F2,5
SA336EE,F2,1
SA336EG,F2,2
SA336EH,F2,3
SA336EJ,E2,5
SA336EL,E2,5
SA336EN,E2,5
SA336EP,E2,6
SA336EQ,F2,2
SA336ER,E2,6
SA336ES,E2,7
SA336ET,E2,7
SA336EU,F2,7
SA336EX,F2,7
SA336EY,F2,7
SA336HA,F2,7
SA336HB,E2,7
SA336HD,F2,5
SA336HH,F2,5
SA336HL,F2,5
SA336HN,F2,4
SA336HT,E2,3
SA336HU,F2,2
SA336HX,F2,2
SA336HY,F2,2
SA336JA,F2,2
SA336JB,F2,2
SA336JD,E2,3
SA336JE,F2,3
SA336JF,F2,3
SA336JG,F2,3
SA336JL,F2,6
SA336JN,F2,6
SA336JP,F2,6
SA336JR,F2,6
SA336JS,F2,6
SA336JT,F2,6
SA336JU,F2,6
SA336JX,F2,6
SA336LA,F2,6
SA336LB,F2,6
SA336LD,F2,6
SA336LE,F2,6
SA336LG,F2,6
SA336LH,F2,6
SA336LJ,F2,6
SA336LN,F2,6
SA336LP,F2,6
SA336LR,F2,6
SA336LS,F2,5
SA336LT,F2,5
SA336LX,F2,5
SA336NA,F2,4
SA336NB,F2,4
SA336ND,F2,3
SA336NE,F2,4
SA336NF,F2,4
SA336NG,F2,5
SA336NH,F2,4
SA336NN,F2,7
SA336NP,F2,7
SA336NR,F2,7
SA336NS,F2,7
SA336NW,F2,7
SA336NY,F2,6
SA336NZ,F2,6
SA336PA,F2,6
SA336PB,F2,6
SA336PD,F2,6
SA336PE,F2,6
SA336PF,F2,6
SA336PJ,F2,7
SA336PL,F2,6
SA336PN,F2,7
SA336PP,F2,7
SA336PR,F2,7
SA336PS,F2,7
SA336PT,F2,7
SA336PU,F2,7
SA336PX,F2,7
SA336PY,F2,7
SA336QA,F2,7
SA336QE,F2,7
SA336QF,F2,7
SA336QG,F2,7
SA336QH,F2,7
SA336QJ,F2,7
SA336QL,F2,7
SA336QN,F2,6
SA336QP,F2,6
SA336QR,F2,6
SA336QS,F2,7
SA336QU,F2,7
SA336QX,F2,7
SA336QY,F2,7
SA336QZ,F2,7
SA336RA,F2,7
SA336RB,F2,7
SA336RD,F2,7
SA336RE,F2,6
SA336RG,F2,6
SA336RH,F2,6
SA336RJ,F2,7
SA336RL,F2,5
SA336RN,F2,5
SA336RP,F2,5
SA336RQ,F2,6
SA336RT,F2,7
SA336RU,F2,7
SA336RW,F2,7
SA336RX,F2,7
SA336RY,F2,7
SA336SA,F2,6
SA336SB,F2,6
SA336SD,F2,6
SA336SE,F2,6
SA336SF,F2,6
SA336SG,F2,6
SA336SH,F2,6
SA336SP,F2,6
SA336SQ,F2,6
SA336SR,F2,7
SA336SS,F2,6
SA336ST,F2,6
SA336SU,F2,5
SA336SX,F2,5
SA336SY,F2,6
SA336SZ,F2,6
SA336TA,F2,7
SA336TB,F2,6
SA336TD,F2,6
SA336TE,F2,6
SA336TG,F2,5
SA336TH,E2,6
SA336TL,E2,6
SA336TN,E2,6
SA336TP,E2,6
SA336TQ,E2,6
SA336TR,E2,6
SA336TS,E2,6
SA336TT,E2,6
SA336TU,E2,6
SA336TW,E2,6
SA336TX,E2,6
SA336TY,F2,6
SA336TZ,F2,7
SA336UA,F2,7
SA336UB,F2,7
SA336UD,F2,7
SA336UH,F2,5
SA336UJ,F2,6
SA336UL,F2,6
SA336UN,F2,6
SA336UP,F2,6
SA336UR,F2,6
SA336UT,F2,7
SA336UU,F2,6
SA336XA,F2,6
SA336XB,F2,6
SA336XD,F2,6
SA336XG,F2,5
SA336XJ,F2,6
SA336XL,F2,7
SA336XN,F2,6
SA336XP,F2,6
SA336XR,F2,6
SA336XT,F2,7
SA340AA,D2,1
SA340AB,D2,1
SA340AD,D2,1
SA340AE,D2,2
SA340AF,D2,1
SA340AG,D2,1
SA340AJ,D2,1
SA340AL,D2,1
SA340AN,D2,1
SA340AP,D2,1
SA340AQ,D2,2
SA340AT,D2,1
SA340AU,D2,3
SA340AW,D2,1
SA340AX,D2,4
SA340AY,D2,6
SA340BA,D2,3
SA340BB,D2,5
SA340BD,D2,4
SA340BE,D2,5
SA340BG,D2,5
SA340BH,D2,6
SA340BQ,D2,6
SA340BX,E2,1
SA340DA,E2,1
SA340DB,E2,1
SA340DD,F2,4
SA340DE,F2,5
SA340DF,F2,5
SA340DG,F2,5
SA340DH,F2,6
SA340DJ,F2,6
SA340DL,F2,4
SA340DN,F2,5
SA340DP,F2,6
SA340DR,F2,6
SA340DS,F2,6
SA340DT,F2,5
SA340DU,F2,5
SA340EB,F2,1
SA340ED,F2,3
SA340EE,F2,4
SA340EF,F2,4
SA340EG,F2,4
SA340EH,F2,4
SA340EJ,F2,4
SA340EL,F2,4
SA340EN,F2,5
SA340EP,F2,5
SA340ER,F2,4
SA340ES,F2,4
SA340ET,F2,5
SA340EU,F2,5
SA340EX,F2,5
SA340EY,F2,5
SA340HA,F2,5
SA340HB,F2,5
SA340HG,E2,1
SA340HH,D2,4
SA340HL,E2,1
SA340HN,D2,4
SA340HP,E2,1
SA340HQ,E2,1
SA340HR,E2,1
SA340HS,F2,6
SA340HT,F2,6
SA340HU,F2,6
SA340HW,E2,1
SA340HX,F2,6
SA340HY,F2,6
SA340HZ,E2,1
SA340JA,F2,5
SA340JB,F2,6
SA340JD,F2,5
SA340JE,F2,5
SA340JG,F2,5
SA340JH,F2,4
SA340JJ,F2,4
SA340JL,F2,5
SA340JN,F2,5
SA340JP,F2,3
SA340JS,F2,4
SA340JT,F2,4
SA340JU,F2,3
SA340JX,F2,4
SA340LG,F2,1
SA340LH,F2,2
SA340LJ,F2,3
SA340LL,F2,3
SA340LN,F2,3
SA340LP,F2,2
SA340LR,F2,1
SA340LS,F2,2
SA340LT,F2,1
SA340LU,F2,1
SA340LX,F2,2
SA340LY,F2,1
SA340NE,F2,3
SA340NF,F2,2
SA340NG,E2,1
SA340NH,F2,1
SA340NJ,F2,2
SA340NL,F2,2
SA340NN,F2,2
SA340NP,F2,2
SA340NQ,F2,3
SA340NR,F2,3
SA340NS,F2,3
SA340NT,F2,4
SA340NU,F2,3
SA340NX,F2,3
SA340NY,F2,2
SA340PA,F2,2
SA340PB,F2,2
SA340PD,F2,3
SA340PE,F2,3
SA340PF,F2,3
SA340PG,F2,3
SA340PH,F2,4
SA340PJ,F2,3
SA340PL,F2,4
SA340PN,F2,3
SA340PP,F2,3
SA340PR,F2,3
SA340PX,D2,1
SA340PY,D2,1
SA340PZ,D2,2
SA340QB,D2,2
SA340QD,D2,1
SA340QE,D2,2
SA340QF,E2,1
SA340QH,E2,1
SA340QJ,E2,1
SA340QL,D2,5
SA340QN,D2,5
SA340QP,E2,1
SA340QQ,E2,1
SA340QR,D2,3
SA340QS,E2,1
SA340QT,E2,1
SA340QU,E2,1
SA340QW,D2,4
SA340QX,F2,1
SA340QY,F2,1
SA340RA,F2,1
SA340RB,F2,2
SA340RD,F2,1
SA340RE,F2,1
SA340RG,F2,2
SA340RH,F2,1
SA340RP,F2,1
SA340RR,F2,1
SA340RS,F2,1
SA340RT,F2,1
SA340RU,F2,2
SA340RX,F2,3
SA340RY,F2,4
SA340SA,F2,4
SA340SB,F2,4
SA340SD,F2,3
SA340SE,F2,3
SA340SG,F2,3
SA340SH,F2,3
SA340SJ,F2,2
SA340SL,F2,2
SA340SN,F2,2
SA340SP,F2,2
SA340SR,F2,2
SA340SS,F2,1
SA340ST,D2,6
SA340TA,F2,5
SA340TB,F2,5
SA340TD,F2,4
SA340TE,F2,4
SA340TF,F2,3
SA340TG,F2,5
SA340TH,F2,5
SA340TJ,F2,4
SA340TL,F2,5
SA340TN,F2,5
SA340TP,F2,5
SA340TR,F2,5
SA340TS,F2,5
SA340TT,F2,5
SA340TU,F2,5
SA340TY,F2,2
SA340UA,F2,2
SA340UB,F2,2
SA340UD,F2,2
SA340UE,F2,3
SA340UJ,F2,2
SA340UL,F2,3
SA340UN,F2,3
SA340UP,F2,3
SA340UR,F2,4
SA340UT,F2,4
SA340UU,F2,4
SA340UW,F2,3
SA340UX,F2,5
SA340UY,F2,5
SA340WA,E2,1
SA340WG,E2,1
SA340WU,E2,1
SA340WY,E2,1
SA340XA,F2,5
SA340XB,F2,5
SA340XD,F2,5
SA340XE,F2,6
SA340XG,F2,5
SA340XH,F2,3
SA340XP,F2,4
SA340XR,E2,5
SA340XS,E2,5
SA340XT,E2,5
SA340XU,E2,4
SA340XX,E2,4
SA340XY,F2,3
SA340YA,F2,3
SA340YB,F2,3
SA340YD,F2,3
SA340YE,F2,3
SA340YG,F2,2
SA340YH,F2,2
SA340YJ,F2,3
SA340YL,E2,4
SA340YN,E2,4
SA340YP,E2,4
SA340YR,F2,5
SA350AA,F2,4
SA350AB,F2,5
SA350AD,F2,5
SA350AE,F2,5
SA350AG,F2,6
SA350AH,F2,5
SA350AJ,F2,5
SA350AL,F2,5
SA350AN,F2,4
SA350AP,F2,4
SA350AQ,F2,5
SA350AR,F2,4
SA350AS,F2,5
SA350AT,F2,5
SA350AU,F2,4
SA350AW,F2,4
SA350AX,F2,4
SA350BA,E2,4
SA350BB,F2,3
SA350BD,F2,2
SA350BE,F2,3
SA350BG,F2,3
SA350BH,F2,4
SA350BJ,F2,3
SA350BL,F2,3
SA350BN,F2,2
SA350BP,F2,4
SA350BQ,F2,4
SA350BS,F2,3
SA350BT,F2,3
SA350BY,F2,3
SA350BZ,E2,4
SA350DA,F2,2
SA350DB,F2,4
SA350DD,F2,5
SA350DE,F2,5
SA350DF,F2,4
SA350DG,E2,5
SA350DN,F2,3
SA350DP,F2,4
SA350DQ,E2,4
SA350DW,F2,3
SA350WA,D2,2
SA360DS,E2,2
SA360DT,E2,2
SA360DU,F2,1
SA360DX,E2,2
SA360DY,F2,1
SA360DZ,F2,1
SA360EA,F2,1
SA360EB,E2,2
SA360ED,E2,3
SA360EE,F2,2
SA360EF,F2,2
SA370EH,E2,6
SA370EL,F2,4
SA370EN,F2,4
SA370EP,F2,4
SA370ER,F2,4
SA370ES,E2,6
SA370ET,F2,5
SA370EU,F2,4
SA370EW,F2,4
SA370EX,F2,4
SA370EY,F2,4
SA370EZ,E2,5
SA370HA,E2,4
SA370HB,E2,5
SA370HD,E2,5
SA370HE,F2,4
SA370HF,E2,5
SA370HG,F2,5
SA370HH,F2,5
SA370HJ,E2,4
SA370HL,E2,5
SA370HP,E2,3
SA370HQ,E2,5
SA370HR,E2,4
SA370HS,F2,4
SA370HT,E2,3
SA370HU,E2,3
SA370HW,E2,3
SA370HX,E2,3
SA370HY,E2,2
SA370HZ,E2,2
SA370JA,F2,2
SA370JB,F2,2
SA370JD,F2,2
SA370JE,F2,2
SA370JF,F2,3
SA370JG,F2,2
SA370JH,E2,2
SA370JL,F2,3
SA370JN,F2,3
SA370JP,F2,3
SA370JR,F2,3
SA370JS,F2,2
SA370JT,F2,3
SA370JU,F2,5
SA370JW,E2,4
SA370JX,F2,4
SA370JY,F2,4
SA370JZ,F2,3
SA370LA,F2,3
SA370LG,F2,3
SA370LH,F2,3
SA370LJ,F2,3
SA370LL,F2,3
SA370LN,F2,4
SA370LQ,F2,3
SA370LW,F2,4
SA389AA,D2,1
SA389AB,D2,1
SA389AE,D2,1
SA389AF,D2,1
SA389AG,D2,1
SA389AJ,D2,1
SA389AN,D2,2
SA389AP,D2,1
SA389AQ,D2,1
SA389AR,D2,1
SA389AS,D2,1
SA389AT,D2,1
SA389AU,D2,1
SA389AX,D2,6
SA389AY,D2,6
SA389AZ,D2,5
SA389BA,D2,3
SA389BD,D2,1
SA389BE,D2,3
SA389BG,D2,2
SA389BH,D2,2
SA389BJ,D2,2
SA389BL,D2,5
SA389BN,D2,2
SA389BP,D2,3
SA389BQ,D2,2
SA389BR,D2,3
SA389BS,D2,3
SA389BT,D2,3
SA389BU,D2,3
SA389BW,D2,3
SA389BX,D2,4
SA389BY,D2,5
SA389BZ,F2,1
SA389DA,F2,1
SA389DB,F2,1
SA389DD,F2,1
SA389DE,F2,1
SA389DF,D2,2
SA389DG,F2,1
SA389DH,F2,1
SA389DJ,F2,1
SA389DL,D2,5
SA389DN,F2,1
SA389DQ,F2,1
SA389DS,D2,3
SA389DT,D2,5
SA389DU,D2,1
SA389DW,D2,5
SA389DX,D2,1
SA389EA,D2,2
SA389ED,D2,2
SA389EE,D2,2
SA389EF,D2,2
SA389EG,E2,1
SA389EH,D2,3
SA389EJ,D2,3
SA389EL,D2,5
SA389EN,D2,6
SA389EP,D2,7
SA389EQ,D2,5
SA389ER,F2,2
SA389ES,F2,3
SA389ET,F2,3
SA389EU,F2,2
SA389EW,D2,7
SA389EX,F2,3
SA389EY,F2,3
SA389HA,F2,3
SA389HB,F2,1
SA389HD,F2,1
SA389HH,D2,3
SA389HJ,D2,3
SA389HL,D2,3
SA389HN,D2,3
SA389HP,F2,1
SA389HQ,F2,1
SA389HR,F2,1
SA389HS,E2,2
SA389HT,E2,2
SA389HU,E2,2
SA389HW,F2,1
SA389HX,E2,2
SA389HY,E2,2
SA389HZ,F2,1
SA389JA,E2,2
SA389JB,F2,1
SA389JD,F2,1
SA389JE,E2,3
SA389JF,E2,3
SA389JG,E2,2
SA389JH,D2,2
SA389JJ,F2,2
SA389JL,F2,2
SA389JN,F2,3
SA389JP,F2,2
SA389JQ,F2,1
SA389JR,F2,2
SA389JS,E2,4
SA389JT,E2,4
SA389JU,F2,3
SA389JW,F2,2
SA389JX,F2,4
SA389JY,F2,4
SA389LA,F2,4
SA389LB,F2,3
SA389LD,F2,2
SA389LE,F2,2
SA389LG,F2,2
SA389LJ,E2,4
SA389LL,D2,3
SA389LN,D2,4
SA389LP,F2,1
SA389LR,E2,3
SA389LS,E2,4
SA389LT,E2,4
SA389LU,F2,2
SA389LW,F2,1
SA389LX,F2,2
SA389LY,E2,4
SA389LZ,E2,5
SA389NA,E2,4
SA389NB,F2,3
SA389ND,F2,3
SA389NE,F2,3
SA389NG,F2,3
SA389NH,F2,4
SA389NJ,F2,4
SA389NL,F2,5
SA389NN,F2,4
SA389NP,E2,1
SA389NQ,F2,4
SA389NS,D2,3
SA389NT,E2,1
SA389NW,F2,2
SA389NX,D2,5
SA389NY,E2,1
SA389NZ,E2,2
SA389PA,E2,1
SA389PB,E2,2
SA389PD,E2,2
SA389PE,E2,2
SA389PF,E2,3
SA389PG,E2,4
SA389PH,E2,3
SA389PJ,F2,2
SA389PL,F2,2
SA389PN,F2,1
SA389PP,F2,2
SA389PQ,E2,3
SA389PR,F2,2
SA389PS,D2,5
SA389PX,E2,1
SA389PY,F2,1
SA389PZ,F2,2
SA389QA,E2,4
SA389QB,E2,4
SA389QD,F2,3
SA389QE,E2,5
SA389QF,E2,5
SA389QG,F2,3
SA389QH,F2,4
SA389QJ,F2,4
SA389QL,F2,5
SA389QN,E2,5
SA389QP,E2,4
SA389QQ,F2,3
SA389QR,F2,3
SA389QS,F2,3
SA389QT,E2,5
SA389QU,F2,5
SA389QW,E2,1
SA389QY,E2,1
SA389RA,D2,6
SA389RB,F2,2
SA389RD,D2,6
SA389RE,F2,1
SA389RF,F2,1
SA389RG,F2,1
SA389RH,F2,1
SA389RJ,F2,1
SA389RL,F2,2
SA389RN,F2,2
SA389RP,E2,4
SA389RQ,F2,1
SA389RR,E2,4
SA389RS,F2,2
SA389RT,F2,1
SA389RW,F2,2
SA389WY,E2,2
SA389YG,E2,2
SA399AA,E2,4
SA399AB,E2,4
SA399AD,E2,4
SA399AE,E2,3
SA399AF,E2,4
SA399AG,F2,2
SA399AH,F2,2
SA399AJ,F2,2
SA399AL,F2,2
SA399AN,E2,4
SA399AP,E2,4
SA399AR,E2,4
SA399AS,E2,4
SA399AT,E2,5
SA399AU,E2,5
SA399AW,E2,5
SA399AX,E2,5
SA399AY,E2,5
SA399AZ,E2,5
SA399BA,E2,5
SA399BB,E2,4
SA399BD,E2,4
SA399BE,F2,4
SA399BG,F2,4
SA399BH,E2,6
SA399BJ,E2,6
SA399BL,E2,6
SA399BP,E2,4
SA399BQ,E2,5
SA399BS,E2,4
SA399BT,E2,4
SA399BU,E2,4
SA399BX,E2,5
SA399BY,F2,4
SA399DA,F2,5
SA399DB,F2,5
SA399DD,F2,3
SA399DG,F2,4
SA399DH,F2,4
SA399DJ,F2,4
SA399DL,F2,5
SA399DN,F2,5
SA399DP,F2,5
SA399DQ,F2,4
SA399DR,F2,5
SA399DS,F2,5
SA399DT,F2,5
SA399DU,F2,5
SA399DW,F2,5
SA399DX,F2,4
SA399DY,F2,4
SA399DZ,F2,4
SA399EA,F2,4
SA399EB,F2,5
SA399ED,F2,6
SA399EE,F2,5
SA399EF,F2,4
SA399EG,F2,6
SA399EH,E2,6
SA399EJ,F2,7
SA399EL,E2,6
SA399ER,E2,4
SA399ES,E2,4
SA399ET,E2,4
SA399EU,E2,4
SA399EX,E2,4
SA399HA,E2,4
SA399HB,E2,4
SA399HD,E2,4
SA399HE,E2,4
SA399HF,E2,4
SA399HG,E2,4
SA399HH,E2,4
SA399HL,E2,5
SA399HN,F2,5
SA399HP,E2,6
SA399HQ,E2,4
SA399HR,E2,4
SA399HS,E2,5
SA399HT,E2,3
SA399HU,E2,3
SA399HW,E2,4
SA399HX,E2,3
SA399HY,E2,3
SA399HZ,F2,1
SA399JA,E2,3
SA399JB,F2,2
SA399JD,F2,1
SA399JE,F2,2
SA399JH,E2,3
SA399JJ,E2,3
SA399JL,E2,3
SA399JN,E2,4
SA399JP,F2,4
SA399JR,E2,4
SA399JU,E2,3
SA399JX,E2,3
SA399JY,F2,2
SA399JZ,F2,1
SA399LA,F2,1
SA399LB,F2,1
SA399LD,E2,3
SA399LG,F2,4
SA399LH,F2,4
SA399LJ,F2,3
SA399LL,F2,3
SA399LN,F2,3
SA399LP,F2,3
SA399LT,F2,3
SA399LU,F2,3
SA399LW,F2,4
SA399LX,F2,2
SA399LY,F2,2
SA399LZ,F2,2
SA399NA,F2,2
SA399NB,F2,2
SA399TU,F2,5
SA4 0AA,D1,5
SA4 0AB,D1,5
SA4 0FB,E1,5
SA4 0FD,E1,5
SA4 0FE,F1,4
SA4 0FF,D1,5
SA4 0FG,D1,5
SA4 0FH,E1,5
SA4 0FJ,E1,3
SA4 0FL,E1,3
SA4 0FN,E1,3
SA4 0FP,F1,4
SA4 0FQ,E1,5
SA4 0FR,F1,4
SA4 0FS,F1,3
SA4 0FT,E1,3
SA4 0FU,F1,4
SA4 0FW,D1,5
SA4 0NL,F1,3
SA4 0TF,D1,4
SA4 0TG,E1,1
SA4 0TJ,D1,2
SA4 0TN,D1,2
SA4 0TP,D1,4
SA4 0TQ,D1,4
SA4 0TS,D1,4
SA4 0TT,E1,1
SA4 0TU,E1,1
SA4 0TW,D1,4
SA4 0TX,D1,4
SA4 0TY,E1,1
SA4 0TZ,E1,1
SA4 0UA,E1,1
SA4 0UB,D1,4
SA4 0UD,D1,4
SA4 0UE,D1,4
SA4 0UG,D1,3
SA4 0UH,D1,4
SA4 0UJ,D1,3
SA4 0UL,D1,2
SA4 0UN,D1,2
SA4 0UP,D1,3
SA4 0UQ,D1,4
SA4 0UR,D1,3
SA4 0US,D1,3
SA4 0UT,D1,3
SA4 0UU,D1,4
SA4 0UW,D1,3
SA4 0UX,D1,4
SA4 0UY,D1,4
SA4 0UZ,D1,4
SA4 0XA,D1,4
SA4 0XB,D1,4
SA4 0XD,D1,3
SA4 0XE,D1,4
SA4 0XF,D1,4
SA4 0XG,D1,5
SA4 0XH,D1,5
SA4 0XJ,D1,5
SA4 0XL,D1,5
SA4 0XN,D1,5
SA4 0XP,D1,4
SA4 0XQ,D1,5
SA4 0XR,D1,5
SA4 0XS,D1,3
SA4 0XT,D1,5
SA4 0XW,E1,3
SA4 0XX,D1,5
SA4 0XY,F1,1
SA4 0XZ,F1,1
SA4 0YA,F1,3
SA4 0YB,C1,7
SA4 0YD,F1,1
SA4 0YJ,F1,1
SA4 0YL,F1,2
SA4 0YP,E1,1
SA4 0YQ,C1,7
SA4 0YR,E1,2
SA4 0YS,E1,3
SA4 0YT,E1,3
SA4 0YU,E1,4
SA4 0YW,E1,1
SA4 0YX,E1,4
SA4 0YY,E1,3
SA4 0YZ,E1,4
SA4 0ZE,E1,1
SA4 0ZL,E1,3
SA4 0ZN,E1,1
SA4 0ZW,D1,4
SA4 3AA,C1,4
SA4 3AB,C1,4
SA4 3AD,C1,2
SA4 3AE,C1,3
SA4 3AF,C1,3
SA4 3AG,C1,2
SA4 3AH,C1,2
SA4 3AJ,C1,2
SA4 3AL,D1,7
SA4 3AN,C1,3
SA4 3AQ,C1,2
SA4 3AR,C1,3
SA4 3AS,C1,4
SA4 3AT,C1,3
SA4 3AU,C1,4
SA4 3AW,C1,3
SA4 3AX,C1,4
SA4 3AY,C1,4
SA4 3AZ,C1,4
SA4 3BA,C1,4
SA4 3BB,C1,4
SA4 3BD,C1,4
SA4 3BE,C1,4
SA4 3BG,C1,2
SA4 3BJ,C1,3
SA4 3BL,C1,1
SA4 3BN,C1,1
SA4 3BP,C1,2
SA4 3BQ,C1,3
SA4 3BR,C1,1
SA4 3BS,C1,1
SA4 3BT,C1,1
SA4 3BU,C1,1
SA4 3BW,C1,1
SA4 3BX,C1,1
SA4 3BY,C1,1
SA4 3BZ,C1,1
SA4 3DA,C1,1
SA4 3DB,C1,1
SA4 3DD,C1,1
SA4 3DE,C1,1
SA4 3DF,C1,1
SA4 3DG,C1,1
SA4 3DH,C1,1
SA4 3DJ,C1,3
SA4 3DL,C1,2
SA4 3DN,C1,2
SA4 3DP,C1,2
SA4 3DQ,C1,2
SA4 3DR,C1,1
SA4 3DS,C1,3
SA4 3DT,C1,3
SA4 3DU,C1,3
SA4 3DW,C1,2
SA4 3DX,C1,3
SA4 3DY,C1,1
SA4 3DZ,C1,3
SA4 3EA,C1,1
SA4 3EB,C1,2
SA4 3ED,C1,2
SA4 3EE,C1,2
SA4 3EF,C1,2
SA4 3EG,C1,2
SA4 3EH,C1,1
SA4 3EJ,C1,1
SA4 3EL,C1,1
SA4 3EN,C1,1
SA4 3EP,C1,1
SA4 3EQ,C1,2
SA4 3ER,C1,1
SA4 3ES,C1,2
SA4 3ET,C1,1
SA4 3EU,C1,2
SA4 3EW,C1,1
SA4 3EX,C1,2
SA4 3EY,C1,2
SA4 3EZ,C1,2
SA4 3FA,F1,4
SA4 3FD,F1,4
SA4 3FF,F1,4
SA4 3FG,F1,4
SA4 3FH,D1,7
SA4 3FJ,D1,7
SA4 3FL,D1,7
SA4 3FN,F1,4
SA4 3FP,D1,7
SA4 3FQ,D1,7
SA4 3FR,C1,3
SA4 3FT,D1,7
SA4 3FU,F1,4
SA4 3FW,C1,3
SA4 3FX,D1,7
SA4 3FY,C1,3
SA4 3FZ,D1,7
SA4 3GA,D1,7
SA4 3GD,E1,5
SA4 3GE,C1,3
SA4 3GF,C1,2
SA4 3GG,C1,3
SA4 3GH,C1,2
SA4 3GJ,C1,3
SA4 3GL,F1,4
SA4 3GN,C1,2
SA4 3GP,C1,2
SA4 3GQ,C1,3
SA4 3GR,C1,2
SA4 3GS,C1,2
SA4 3GT,C1,2
SA4 3GU,C1,2
SA4 3GW,D1,7
SA4 3GX,F1,4
SA4 3GY,C1,3
SA4 3GZ,C1,3
SA4 3HA,C1,1
SA4 3HB,C1,1
SA4 3HD,C1,2
SA4 3HE,C1,2
SA4 3HF,C1,4
SA4 3HG,C1,3
SA4 3HH,C1,2
SA4 3HJ,F1,1
SA4 3HL,F1,1
SA4 3HN,F1,1
SA4 3HP,F1,1
SA4 3HQ,C1,3
SA4 3HR,F1,1
SA4 3HS,F1,1
SA4 3HT,F1,1
SA4 3HU,F1,1
SA4 3HW,F1,1
SA4 3HX,D1,6
SA4 3HY,F1,3
SA4 3HZ,F1,3
SA4 3JA,C1,2
SA4 3JB,F1,3
SA4 3JD,F1,4
SA4 3JE,F1,4
SA4 3JF,D1,6
SA4 3JH,F1,4
SA4 3JJ,F1,4
SA4 3JL,F1,4
SA4 3JN,F1,4
SA4 3JP,F1,4
SA4 3JQ,F1,4
SA4 3JS,F1,4
SA4 3JT,D1,7
SA4 3JU,D1,7
SA4 3JX,D1,7
SA4 3JY,D1,7
SA4 3JZ,D1,7
SA4 3LA,F1,5
SA4 3LB,D1,7
SA4 3LD,D1,7
SA4 3LE,D1,7
SA4 3LF,D1,7
SA4 3LG,D1,7
SA4 3LH,D1,7
SA4 3LJ,D1,7
SA4 3LL,D1,7
SA4 3LN,D1,7
SA4 3LQ,D1,7
SA4 3LS,D1,7
SA4 3LT,D1,7
SA4 3LU,D1,7
SA4 3LX,F1,4
SA4 3LY,D1,7
SA4 3LZ,D1,7
SA4 3NA,F1,3
SA4 3NB,F1,2
SA4 3ND,D1,6
SA4 3NU,F1,2
SA4 3NX,D1,6
SA4 3NY,D1,6
SA4 3NZ,D1,6
SA4 3PA,D1,6
SA4 3PB,D1,6
SA4 3PD,D1,6
SA4 3PE,D1,6
SA4 3PF,D1,6
SA4 3PG,D1,6
SA4 3PH,D1,6
SA4 3PJ,D1,6
SA4 3PL,D1,6
SA4 3PP,D1,6
SA4 3PQ,D1,6
SA4 3PR,D1,7
SA4 3PS,D1,6
SA4 3PT,D1,6
SA4 3PU,D1,6
SA4 3PW,D1,6
SA4 3PX,F1,2
SA4 3PY,F1,2
SA4 3PZ,F1,2
SA4 3QA,F1,2
SA4 3QE,D1,6
SA4 3QF,D1,6
SA4 3QG,D1,6
SA4 3QH,F1,2
SA4 3QJ,F1,2
SA4 3QL,C1,4
SA4 3QP,C1,4
SA4 3QS,F1,1
SA4 3QU,F1,1
SA4 3QX,F1,1
SA4 3QY,D1,6
SA4 3QZ,D1,5
SA4 3RA,D1,6
SA4 3RB,F1,2
SA4 3RD,E1,4
SA4 3RF,E1,4
SA4 3RG,F1,2
SA4 3RH,F1,3
SA4 3RJ,E1,5
SA4 3RL,E1,5
SA4 3RN,E1,5
SA4 3RP,E1,5
SA4 3RQ,F1,3
SA4 3RR,F1,5
SA4 3RS,E1,5
SA4 3RW,E1,4
SA4 3RY,E1,6
SA4 3SA,E1,6
SA4 3SD,E1,5
SA4 3SE,E1,5
SA4 3SF,E1,5
SA4 3SG,E1,5
SA4 3SH,E1,6
SA4 3SJ,E1,6
SA4 3SL,E1,5
SA4 3SN,E1,5
SA4 3SP,E1,6
SA4 3SQ,E1,5
SA4 3SR,E1,6
SA4 3SS,E1,5
SA4 3SU,E1,6
SA4 3SW,E1,6
SA4 3SX,F1,5
